,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p03_1,p03_2,p03_3,p03_4,p04,p05,p06,p06otros,p06cod,p07_1,p07_2,p07_3,p08,p09,p10,p11,p12,PONDERADOR,PERCENTAGE,periodo
352,352,352,352,155860606,NSE A2,NSE A,NSE A/B,21,De 18 a 24 años,SI,Mujer,8,Cusco,80101,Sur,7,2,-1,-1,2,1,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Poco,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.8754,0.07169909575105458,AGOSTO 2021
353,353,353,353,155860627,NSE C2,NSE C,NSE C,47,De 40 a más años,SI,Hombre,24,Tumbes,240105,Norte,2,2,-1,-1,1,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,NS/NP,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Orgullo, ,-1,Mucho,NS/NP,Mucho,No tiene influencia,Mejor,Mejor,NS/NP,NS/NP,1.3554,0.11101319897301734,AGOSTO 2021
354,354,354,354,155860635,NSE C1,NSE C,NSE C,61,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70102,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,1.4934,0.12231600364933165,AGOSTO 2021
355,355,355,355,155860672,NSE D,NSE D,NSE D/E,35,De 25 a 39 años,SI,Mujer,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Desaprueba,99,Aprueba,Aprueba,Mucho,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Poco,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,1.313,0.10754045318841063,AGOSTO 2021
356,356,356,356,155860686,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Hombre,15,Lima,150115,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Aprueba,Mucho,Mucho,Mucho,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Mucho,Algo,Tiene poca influencia,Mejor,Igual,No atenta contra la libertad de prensa,Izquierda,0.6707,0.054933268814521714,AGOSTO 2021
357,357,357,357,155860751,NSE E,NSE E,NSE D/E,45,De 40 a más años,SI,Mujer,6,San Ignacio,60903,Selva,8,2,-1,-1,3,2,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,99,99,NS/NP,NS/NP,NS/NP,Mucho,NS/NP,Sí debe dar el voto de confianza,NS/NP,Confianza, ,-1,Poco,NS/NP,NS/NP,Tiene poca influencia,Mejor,Mejor,NS/NP,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
358,358,358,358,155860759,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Mujer,20,Piura,200104,Norte,2,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,99,Aprueba,Poco,Algo,Algo,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
359,359,359,359,155860774,NSE C1,NSE C,NSE C,66,De 40 a más años,SI,Hombre,20,Piura,200104,Norte,2,2,-1,-1,1,3,Perú urbano,1,Posgrado universitario,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Poco,Mucho,Poco,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Nada,Poco,Tiene mucha influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
360,360,360,360,155860796,NSE E,NSE E,NSE D/E,25,De 25 a 39 años,SI,Hombre,4,Arequipa,40101,Sur,7,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,NS/NP,99,Desaprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Nada,No tiene influencia,NS/NP,NS/NP,No atenta contra la libertad de prensa,Izquierda,1.3258,0.10858882927432965,AGOSTO 2021
361,361,361,361,155860814,NSE B2,NSE B,NSE A/B,39,De 25 a 39 años,SI,Hombre,6,Cajabamba,60201,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Poco,Poco,Poco,Tiene mucha influencia,Peor,Igual,Atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
362,362,362,362,155860815,NSE E,NSE E,NSE D/E,18,De 18 a 24 años,SI,Hombre,20,Piura,200114,Norte,2,2,-1,-1,1,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Poco,Poco,No tiene influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,1.3344,0.10929320695705648,AGOSTO 2021
363,363,363,363,155860827,NSE E,NSE E,NSE D/E,42,De 40 a más años,SI,Mujer,4,Arequipa,40104,Sur,7,2,-1,-1,2,3,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Algo,Nada,Tiene poca influencia,Peor,Igual,Atenta contra la libertad de prensa,Izquierda,0.8891,0.07282118578051477,AGOSTO 2021
364,364,364,364,155860854,NSE D,NSE D,NSE D/E,62,De 40 a más años,SI,Hombre,20,Paita,200501,Norte,2,2,-1,-1,1,3,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Nada,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Nada,Nada,Nada,No tiene influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Derecha,0.9174,0.07513907978297632,AGOSTO 2021
365,365,365,365,155860856,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Hombre,13,Trujillo,130105,Norte,2,2,-1,-1,1,3,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Nada,Poco,Algo,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
366,366,366,366,155860861,NSE C1,NSE C,NSE C,35,De 25 a 39 años,SI,Hombre,15,Lima,150103,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,NS/NP,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Nada,Poco,Tiene algo de influencia,Peor,Mejor,Atenta contra la libertad de prensa,Derecha,1.5073,0.12345447455513431,AGOSTO 2021
367,367,367,367,155860883,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Mujer,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,1.4608,0.11964592080550666,AGOSTO 2021
368,368,368,368,155860889,NSE B1,NSE B,NSE A/B,63,De 40 a más años,SI,Hombre,6,Cajamarca,60101,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
369,369,369,369,155860894,NSE C2,NSE C,NSE C,27,De 25 a 39 años,SI,Mujer,20,Piura,200101,Norte,2,2,-1,-1,1,4,Perú rural,2,Superior técnico completa,Educacion superior,Aprueba,Aprueba,Aprueba,NS/NP,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Esperanza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,1.2849,0.10523894006229156,AGOSTO 2021
370,370,370,370,155860899,NSE C1,NSE C,NSE C,21,De 18 a 24 años,SI,Mujer,12,Concepción,120201,Centro,6,2,-1,-1,2,1,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Algo,Poco,Poco,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Poco,Poco,Poco,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Izquierda,0.8754,0.07169909575105458,AGOSTO 2021
371,371,371,371,155860907,NSE B2,NSE B,NSE A/B,26,De 25 a 39 años,SI,Hombre,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Nada,Nada,Nada,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Derecha,0.7414,0.06072390860158998,AGOSTO 2021
372,372,372,372,155860909,NSE D,NSE D,NSE D/E,54,De 40 a más años,SI,Hombre,20,Piura,200101,Norte,2,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,NS/NP,99,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Esperanza, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
373,373,373,373,155860916,NSE C2,NSE C,NSE C,29,De 25 a 39 años,SI,Mujer,5,Parinacochas,50705,Sur,7,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Mucho,Poco,Algo,No debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Nada,Poco,Nada,Tiene poca influencia,Igual,Mejor,Atenta contra la libertad de prensa,Derecha,1.2849,0.10523894006229156,AGOSTO 2021
374,374,374,374,155860952,NSE E,NSE E,NSE D/E,63,De 40 a más años,SI,Hombre,25,Coronel Portillo,250105,Selva,8,2,-1,-1,3,1,Perú urbano,1,Superior técnico incompleta,Educacion superior,NS/NP,Desaprueba,Aprueba,Aprueba,Algo,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Poco,Poco,Tiene algo de influencia,Igual,Igual,NS/NP,Centro,0.9174,0.07513907978297632,AGOSTO 2021
375,375,375,375,155860993,NSE C2,NSE C,NSE C,45,De 40 a más años,SI,Mujer,4,Arequipa,40102,Sur,7,2,-1,-1,2,5,Perú rural,2,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Algo,Poco,Algo,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,1.3136,0.10758959581743809,AGOSTO 2021
376,376,376,376,155861009,NSE E,NSE E,NSE D/E,33,De 25 a 39 años,SI,Hombre,5,La Mar,50502,Sur,7,2,-1,-1,2,2,Perú urbano,1,Superior técnico completa,Educacion superior,Aprueba,Aprueba,99,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,NS/NP,Confianza, ,-1,Nada,NS/NP,Nada,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
377,377,377,377,155861010,NSE E,NSE E,NSE D/E,23,De 18 a 24 años,SI,Hombre,8,Calca,80406,Sur,7,2,-1,-1,2,4,Perú rural,2,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Nada,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Poco,Algo,Poco,Tiene algo de influencia,Igual,Mejor,Atenta contra la libertad de prensa,Izquierda,1.3344,0.10929320695705648,AGOSTO 2021
378,378,378,378,155861024,NSE A2,NSE A,NSE A/B,31,De 25 a 39 años,SI,Hombre,15,Lima,150137,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Posgrado universitario,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.2887,0.023645795000376352,AGOSTO 2021
379,379,379,379,155861033,NSE C1,NSE C,NSE C,42,De 40 a más años,SI,Mujer,16,Mariscal Ramón Castilla,160401,Selva,8,2,-1,-1,3,2,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Desaprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Nada,Poco,Poco,Tiene algo de influencia,Peor,Igual,No atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
380,380,380,380,155861045,NSE D,NSE D,NSE D/E,28,De 25 a 39 años,SI,Hombre,20,Piura,200115,Norte,2,2,-1,-1,1,3,Perú urbano,1,Superior universitaria completa,Educacion superior,NS/NP,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Algo,Poco,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Algo,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
381,381,381,381,155861111,NSE E,NSE E,NSE D/E,38,De 25 a 39 años,SI,Hombre,20,Piura,200101,Norte,2,2,-1,-1,1,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Mucho,Algo,Tiene mucha influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Izquierda,1.3258,0.10858882927432965,AGOSTO 2021
382,382,382,382,155861123,NSE C2,NSE C,NSE C,50,De 40 a más años,SI,Mujer,14,Chiclayo,140105,Norte,2,2,-1,-1,1,2,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Mucho,Mucho,Mucho,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.8891,0.07282118578051477,AGOSTO 2021
383,383,383,383,155861129,NSE D,NSE D,NSE D/E,29,De 25 a 39 años,SI,Hombre,15,Lima,150118,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,NS/NP,99,Desaprueba,NS/NP,Algo,Poco,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,NS/NP, ,-1,NS/NP,NS/NP,NS/NP,Tiene algo de influencia,Igual,Igual,NS/NP,Derecha,1.3548,0.1109640563439899,AGOSTO 2021
384,384,384,384,155861133,NSE C1,NSE C,NSE C,33,De 25 a 39 años,SI,Hombre,2,Carhuaz,20601,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,NS/NP,Aprueba,Desaprueba,Desaprueba,Algo,Poco,Poco,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Poco,Poco,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
385,385,385,385,155861155,NSE C1,NSE C,NSE C,27,De 25 a 39 años,SI,Mujer,15,Oyón,150906,Centro,6,2,-1,-1,2,4,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8697,0.07123224077529378,AGOSTO 2021
386,386,386,386,155861176,NSE C1,NSE C,NSE C,76,De 40 a más años,SI,Hombre,10,Leoncio Prado,100606,Selva,8,2,-1,-1,3,4,Perú urbano,1,Superior técnico completa,Educacion superior,Aprueba,Desaprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Nada,Algo,Nada,Tiene mucha influencia,NS/NP,NS/NP,NS/NP,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
387,387,387,387,155861207,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Hombre,16,Loreto,160301,Selva,8,2,-1,-1,3,2,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,NS/NP,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Otro,MALESTAR,8,NS/NP,NS/NP,NS/NP,Tiene algo de influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
388,388,388,388,155861238,NSE D,NSE D,NSE D/E,55,De 40 a más años,SI,Hombre,20,Piura,200115,Norte,2,2,-1,-1,1,3,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Poco,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
389,389,389,389,155861358,NSE C2,NSE C,NSE C,49,De 40 a más años,SI,Hombre,22,Mariscal Cáceres,220601,Selva,8,2,-1,-1,3,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Nada,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Derecha,0.9174,0.07513907978297632,AGOSTO 2021
390,390,390,390,155861374,NSE B2,NSE B,NSE A/B,44,De 40 a más años,SI,Hombre,15,Lima,150103,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Algo,Nada,Tiene mucha influencia,Igual,Mejor,No atenta contra la libertad de prensa,Derecha,0.7579,0.06207533089984495,AGOSTO 2021
391,391,391,391,155861444,NSE C2,NSE C,NSE C,80,De 40 a más años,SI,Hombre,15,Lima,150104,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Poco,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,1.5409,0.1262064617806717,AGOSTO 2021
392,392,392,392,155862801,NSE D,NSE D,NSE D/E,26,De 25 a 39 años,SI,Hombre,8,La Convención,80910,Selva,8,2,-1,-1,3,4,Perú rural,2,Superior técnico incompleta,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Mucho,Algo,Tiene poca influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Derecha,1.3258,0.10858882927432965,AGOSTO 2021
393,393,393,393,155862818,NSE E,NSE E,NSE D/E,45,De 40 a más años,SI,Mujer,5,Páucar del Sara Sara,50805,Sur,7,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Poco,Poco,Poco,Tiene mucha influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Centro,1.3136,0.10758959581743809,AGOSTO 2021
394,394,394,394,155863042,NSE D,NSE D,NSE D/E,48,De 40 a más años,SI,Mujer,13,Trujillo,130101,Norte,2,2,-1,-1,1,2,Perú urbano,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.8891,0.07282118578051477,AGOSTO 2021
395,395,395,395,155863054,NSE C2,NSE C,NSE C,55,De 40 a más años,SI,Mujer,6,Cajamarca,60101,Norte,5,2,-1,-1,2,1,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Mucho,Mucho,Mucho,Tiene mucha influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.8891,0.07282118578051477,AGOSTO 2021
396,396,396,396,155863179,NSE D,NSE D,NSE D/E,57,De 40 a más años,SI,Mujer,20,Paita,200501,Norte,2,2,-1,-1,1,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,1.3136,0.10758959581743809,AGOSTO 2021
397,397,397,397,155863236,NSE B2,NSE B,NSE A/B,40,De 40 a más años,SI,Mujer,13,Otuzco,130601,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior técnico completa,Educacion superior,Aprueba,Desaprueba,Desaprueba,Aprueba,Algo,Mucho,Mucho,Algo,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Poco,Poco,Poco,Tiene algo de influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Centro,0.8891,0.07282118578051477,AGOSTO 2021
398,398,398,398,155863306,NSE C2,NSE C,NSE C,18,De 18 a 24 años,SI,Hombre,24,Tumbes,240101,Norte,2,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Poco,Poco,Poco,Tiene poca influencia,Igual,Mejor,Atenta contra la libertad de prensa,Derecha,0.9032,0.07397603756265993,AGOSTO 2021
399,399,399,399,155863419,NSE E,NSE E,NSE D/E,27,De 25 a 39 años,SI,Mujer,6,Chota,60404,Norte,5,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Poco,Poco,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Algo,Poco,Tiene poca influencia,Igual,Mejor,No atenta contra la libertad de prensa,Derecha,1.2849,0.10523894006229156,AGOSTO 2021
400,400,400,400,155863482,NSE C1,NSE C,NSE C,35,De 25 a 39 años,SI,Hombre,21,San Román,211101,Sur,7,2,-1,-1,2,1,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8974,0.07350099214872788,AGOSTO 2021
