,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p02_4,p02_5,p02_6,p02_7,p03_1,p03_2,p03_3,p03_4,p04_1,p04_2,p04_3,p04_4,p04_5,p07,p08,p09,p11,p11otros,p11cod,p12,p13,PONDERADOR,PERCENTAGE,periodo
313,313,313,313,157373569,NSE B2,NSE B,NSE A/B,50,De 40 a más años,SI,Mujer,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,2,1,NS/NP,Aprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Algo,Poco,Poco,Mucho,Regular,Bien,Regular,Regular,Regular,Muy bien,Si,Si,99, ,-1,Derecha,1,0.8233,0.0681010429890212,SETIEMBRE 2021
314,314,314,314,157373709,NSE E,NSE E,NSE D/E,32,De 25 a 39 años,SI,Mujer,4,Arequipa,40104,Sur,7,2,-1,-1,2,1,Peru urbano,1,3,1,Aprueba,NS/NP,Aprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Algo,Mucho,Bien,Bien,Muy bien,Muy bien,Muy bien,Muy bien,Si,Si,4, ,-1,Derecha,8,0.9739,0.0805582482290875,SETIEMBRE 2021
315,315,315,315,157373826,NSE D,NSE D,NSE D/E,56,De 40 a más años,SI,Mujer,20,Piura,200114,Norte,2,2,-1,-1,1,1,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,NS/NP,NS/NP,Desaprueba,NS/NP,Desaprueba,Nada,Nada,Nada,Nada,Mal,Muy mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,4, ,-1,NS/NP,99,1.0185,0.08424743384467155,SETIEMBRE 2021
316,316,316,316,157374185,NSE C2,NSE C,NSE C,38,De 25 a 39 años,SI,Hombre,13,Sánchez Carrión,130901,Norte,5,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Mucho,Mucho,Regular,Regular,Bien,Muy bien,Bien,Bien,Si,No,4, ,-1,Centro,5,1.0829,0.08957441935237587,SETIEMBRE 2021
317,317,317,317,157374224,NSE E,NSE E,NSE D/E,26,De 25 a 39 años,SI,Mujer,6,San Marcos,61006,Norte,5,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Poco,Poco,Mucho,Regular,Regular,Regular,Regular,Regular,Muy bien,Si,No,4, ,-1,Derecha,5,1.1037,0.09129493641076483,SETIEMBRE 2021
318,318,318,318,157374336,NSE E,NSE E,NSE D/E,40,De 40 a más años,SI,Mujer,6,Jaén,60801,Selva,8,2,-1,-1,3,4,Peru rural,2,2,1,NS/NP,Aprueba,Aprueba,NS/NP,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Mucho,Mucho,Regular,Regular,Regular,Muy bien,Muy bien,Bien,No,No,99, ,-1,Izquierda,99,1.1543,0.0954804250239611,SETIEMBRE 2021
319,319,319,319,157375006,NSE A2,NSE A,NSE A/B,46,De 40 a más años,SI,Hombre,15,Lima,150101,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,8,2,Desaprueba,Desaprueba,Desaprueba,NS/NP,Aprueba,Aprueba,Desaprueba,Aprueba,Nada,Poco,Nada,Nada,Muy mal,Regular,Regular,Muy mal,Muy mal,Regular,Si,Si,6, ,-1,Derecha,3,0.4263,0.035262327980347064,SETIEMBRE 2021
320,320,320,320,157375576,NSE C2,NSE C,NSE C,48,De 40 a más años,SI,Hombre,17,Tambopata,170101,Selva,8,2,-1,-1,3,4,Peru rural,2,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Si,No,11,PARTIDO DE KEIKO,11,Derecha,10,1.1326,0.0936854625159303,SETIEMBRE 2021
321,321,321,321,157376006,NSE A2,NSE A,NSE A/B,25,De 25 a 39 años,SI,Hombre,15,Lima,150136,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Algo,Bien,Regular,Bien,Regular,Regular,Bien,Si,Si,98, ,-1,Izquierda,3,0.4076,0.03371551697112236,SETIEMBRE 2021
322,322,322,322,157376485,NSE C2,NSE C,NSE C,20,De 18 a 24 años,SI,Mujer,6,Cajamarca,60101,Norte,5,2,-1,-1,2,2,Peru urbano,1,6,2,NS/NP,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Poco,Regular,Bien,Bien,Bien,Regular,Bien,Si,Si,99, ,-1,Centro,5,0.8532,0.07057428626045534,SETIEMBRE 2021
323,323,323,323,157376492,NSE E,NSE E,NSE D/E,28,De 25 a 39 años,SI,Mujer,15,Huaral,150601,Centro,3,2,-1,-1,1,2,Peru urbano,1,5,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Poco,Mal,Regular,Regular,Mal,Mal,Mal,Si,Si,9,OLLANTA HERMANO,9,Derecha,3,0.9739,0.0805582482290875,SETIEMBRE 2021
324,324,324,324,157376652,NSE D,NSE D,NSE D/E,62,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,4,2,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Bien,Muy bien,Bien,Muy bien,Si,No,4, ,-1,Izquierda,9,1.2262,0.10142778927868065,SETIEMBRE 2021
325,325,325,325,157376791,NSE D,NSE D,NSE D/E,60,De 40 a más años,SI,Mujer,20,Morropón,200401,Norte,2,2,-1,-1,1,2,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Nada,Algo,Nada,Nada,Mal,Regular,Regular,Mal,Regular,Regular,Si,No,4, ,-1,Izquierda,10,1.0185,0.08424743384467155,SETIEMBRE 2021
326,326,326,326,157377054,NSE C2,NSE C,NSE C,53,De 40 a más años,SI,Mujer,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Poco,Nada,Nada,Muy mal,Regular,Regular,Muy mal,Mal,Regular,Si,Si,99, ,-1,Izquierda,1,1.3806,0.11419931975056805,SETIEMBRE 2021
327,327,327,327,157377134,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Hombre,22,Picota,220705,Selva,8,2,-1,-1,3,4,Peru rural,2,4,2,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Bien,Si,No,1, ,-1,Centro,6,1.1326,0.0936854625159303,SETIEMBRE 2021
328,328,328,328,157377224,NSE C1,NSE C,NSE C,78,De 40 a más años,SI,Hombre,2,Santa,21801,Norte,2,2,-1,-1,1,5,Peru urbano,1,2,1,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Regular,Bien,Regular,Bien,Regular,Bien,Si,Si,99, ,-1,NS/NP,99,0.9993,0.08265926425231249,SETIEMBRE 2021
329,329,329,329,157377322,NSE E,NSE E,NSE D/E,31,De 25 a 39 años,SI,Mujer,6,Cajamarca,60101,Norte,5,2,-1,-1,2,4,Peru rural,2,3,1,Desaprueba,Desaprueba,NS/NP,Aprueba,Desaprueba,NS/NP,NS/NP,Aprueba,Nada,Nada,Nada,Poco,Mal,Regular,Regular,Mal,Regular,Regular,Si,Si,99, ,-1,Centro,1,1.1037,0.09129493641076483,SETIEMBRE 2021
330,330,330,330,157377333,NSE B2,NSE B,NSE A/B,46,De 40 a más años,SI,Hombre,22,El Dorado,220303,Selva,8,2,-1,-1,3,1,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Nada,Nada,Poco,Regular,Regular,Regular,Bien,Mal,Bien,Si,No,99, ,-1,Centro,6,0.9993,0.08265926425231249,SETIEMBRE 2021
331,331,331,331,157377370,NSE C1,NSE C,NSE C,35,De 25 a 39 años,SI,Mujer,12,Huancayo,120101,Centro,6,2,-1,-1,2,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Regular,Bien,Regular,Muy bien,Bien,Si,No,4,CORRUPCION KEIKO,4,Derecha,9,0.9739,0.0805582482290875,SETIEMBRE 2021
332,332,332,332,157377384,NSE E,NSE E,NSE D/E,31,De 25 a 39 años,SI,Hombre,5,Vilcas Huamán,51102,Sur,7,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Algo,Regular,Muy bien,Regular,Muy bien,Muy bien,Muy bien,No,No,99, ,-1,Centro,4,1.0829,0.08957441935237587,SETIEMBRE 2021
333,333,333,333,157377469,NSE B2,NSE B,NSE A/B,42,De 40 a más años,SI,Hombre,3,Chincheros,30602,Sur,7,2,-1,-1,2,1,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Regular,Regular,Regular,Bien,Regular,Bien,Si,No,11,BANCADA DE FUERZA POPULAR (SEÑALO QUE TODO EL GRUPO),11,Izquierda,3,0.9993,0.08265926425231249,SETIEMBRE 2021
334,334,334,334,157377804,NSE B1,NSE B,NSE A/B,57,De 40 a más años,SI,Hombre,15,Huaura,150801,Centro,3,2,-1,-1,1,4,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Nada,Algo,Nada,Regular,Mal,Mal,Mal,Mal,Regular,Si,Si,99, ,-1,Derecha,1,0.9993,0.08265926425231249,SETIEMBRE 2021
335,335,335,335,157377899,NSE C1,NSE C,NSE C,20,De 18 a 24 años,SI,Hombre,15,Lima,150112,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,6,2,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Nada,Poco,Poco,Muy mal,Regular,Muy mal,Regular,Mal,Bien,Si,Si,99, ,-1,Centro,5,1.1347,0.09385916856509455,SETIEMBRE 2021
336,336,336,336,157378240,NSE B2,NSE B,NSE A/B,18,De 18 a 24 años,SI,Hombre,16,Alto Amazonas,160201,Selva,8,2,-1,-1,3,1,Peru urbano,1,6,2,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Algo,Mucho,Poco,Mucho,Regular,Muy bien,Muy bien,Bien,Regular,Muy bien,No,No,99, ,-1,Izquierda,1,0.8371,0.06924253988352926,SETIEMBRE 2021
337,337,337,337,157378462,NSE A2,NSE A,NSE A/B,35,De 25 a 39 años,SI,Hombre,22,San Martín,220910,Selva,8,2,-1,-1,3,1,Peru urbano,1,8,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Mal,Muy mal,Muy mal,Muy mal,Regular,Si,Si,99, ,-1,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
338,338,338,338,157378501,NSE E,NSE E,NSE D/E,20,De 18 a 24 años,SI,Hombre,20,Piura,200107,Norte,2,2,-1,-1,1,2,Peru urbano,1,4,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Poco,Algo,Poco,Mucho,Regular,Bien,Regular,Regular,Bien,Bien,Si,Si,99, ,-1,Izquierda,1,0.8371,0.06924253988352926,SETIEMBRE 2021
339,339,339,339,157378596,NSE C2,NSE C,NSE C,50,De 40 a más años,SI,Mujer,3,Andahuaylas,30201,Sur,7,2,-1,-1,2,2,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Nada,Poco,Nada,Muy mal,Muy mal,Regular,Muy mal,Regular,Bien,Si,Si,4, ,-1,NS/NP,3,1.0185,0.08424743384467155,SETIEMBRE 2021
340,340,340,340,157378674,NSE C1,NSE C,NSE C,56,De 40 a más años,SI,Mujer,15,Lima,150137,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,4,2,Desaprueba,Desaprueba,NS/NP,Desaprueba,NS/NP,NS/NP,Aprueba,NS/NP,Nada,NS/NP,Poco,Nada,Regular,Regular,NS/NP,Muy mal,Mal,Bien,Si,Si,99, ,-1,Centro,1,1.3806,0.11419931975056805,SETIEMBRE 2021
341,341,341,341,157378704,NSE C2,NSE C,NSE C,43,De 40 a más años,SI,Mujer,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Poco,Algo,Poco,Algo,Mal,Muy mal,Regular,Muy mal,Mal,Muy bien,Si,Si,99, ,-1,Centro,8,1.3806,0.11419931975056805,SETIEMBRE 2021
342,342,342,342,157379107,NSE E,NSE E,NSE D/E,48,De 40 a más años,SI,Mujer,20,Piura,200115,Norte,2,2,-1,-1,1,3,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Poco,Poco,Nada,Poco,Regular,Regular,Regular,Mal,Regular,Bien,Si,Si,8,CERRON,8,Izquierda,3,1.0185,0.08424743384467155,SETIEMBRE 2021
343,343,343,343,157379250,NSE C2,NSE C,NSE C,26,De 25 a 39 años,SI,Hombre,20,Piura,200115,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Algo,Nada,Regular,Regular,Regular,Regular,Mal,Bien,Si,Si,99, ,-1,Derecha,4,0.9555,0.07903625236974342,SETIEMBRE 2021
344,344,344,344,157379367,NSE B1,NSE B,NSE A/B,25,De 25 a 39 años,SI,Hombre,1,Utcubamba,10701,Selva,8,2,-1,-1,3,1,Peru urbano,1,5,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Regular,Regular,Muy mal,Muy mal,Muy mal,Regular,Si,No,8,CERRON,8,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
345,345,345,345,157379537,NSE B2,NSE B,NSE A/B,41,De 40 a más años,SI,Hombre,19,Pasco,190101,Centro,6,2,-1,-1,2,3,Peru urbano,1,8,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Algo,Algo,Algo,Bien,Muy mal,NS/NP,Muy bien,Muy bien,Muy bien,Si,No,4, ,-1,Centro,2,0.9993,0.08265926425231249,SETIEMBRE 2021
346,346,346,346,157379608,NSE C1,NSE C,NSE C,45,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70102,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,5,2,NS/NP,Aprueba,NS/NP,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Muy bien,Bien,Muy bien,Bien,Bien,Si,No,11,EL PARTIDO DE LA SEÑORA K,11,Centro,2,1.3806,0.11419931975056805,SETIEMBRE 2021
347,347,347,347,157379660,NSE E,NSE E,NSE D/E,63,De 40 a más años,SI,Mujer,2,Santa,21801,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Poco,Muy mal,Regular,Mal,Mal,Regular,Muy bien,Si,Si,99, ,-1,Izquierda,1,1.0185,0.08424743384467155,SETIEMBRE 2021
348,348,348,348,157379665,NSE C1,NSE C,NSE C,18,De 18 a 24 años,SI,Mujer,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Desaprueba,Nada,Algo,Nada,Poco,Mal,Regular,Regular,Muy mal,Mal,Regular,Si,Si,7,EL SEÑOR QUE ES MANO DERECHA DEL PRESIDENTE NO RECUERDA SU NOMBRE,7,Centro,5,1.1565,0.09566240278975224,SETIEMBRE 2021
349,349,349,349,157379682,NSE E,NSE E,NSE D/E,40,De 40 a más años,SI,Mujer,6,Cajabamba,60201,Norte,5,2,-1,-1,2,5,Peru rural,2,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Bien,Muy bien,Bien,Bien,Bien,Muy bien,Si,No,4, ,-1,NS/NP,3,1.1543,0.0954804250239611,SETIEMBRE 2021
350,350,350,350,157379969,NSE D,NSE D,NSE D/E,44,De 40 a más años,SI,Mujer,24,Tumbes,240104,Norte,2,2,-1,-1,1,4,Peru rural,2,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Poco,Mucho,Regular,Regular,Regular,Regular,Regular,Regular,Si,No,99, ,-1,NS/NP,7,1.1543,0.0954804250239611,SETIEMBRE 2021
351,351,351,351,157380297,NSE B2,NSE B,NSE A/B,44,De 40 a más años,SI,Hombre,15,Lima,150108,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Algo,Nada,Regular,Mal,Mal,Regular,Mal,Bien,Si,No,4, ,-1,Centro,2,0.8078,0.06681892691185633,SETIEMBRE 2021
352,352,352,352,157380428,NSE B2,NSE B,NSE A/B,29,De 25 a 39 años,SI,Hombre,3,Abancay,30103,Sur,7,2,-1,-1,2,5,Peru urbano,1,7,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Poco,Algo,Bien,Regular,Regular,Regular,Regular,Bien,Si,Si,11,EL FUJIMORISMO,11,Izquierda,4,0.9555,0.07903625236974342,SETIEMBRE 2021
353,353,353,353,157380480,NSE B1,NSE B,NSE A/B,20,De 18 a 24 años,SI,Mujer,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,6,2,Aprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Poco,Algo,Nada,Nada,Muy mal,Mal,Regular,Regular,Mal,Bien,Si,Si,99, ,-1,Derecha,3,0.6896,0.057041757858895925,SETIEMBRE 2021
354,354,354,354,157380492,NSE B2,NSE B,NSE A/B,32,De 25 a 39 años,SI,Mujer,2,Santa,21801,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Regular,Bien,Regular,Regular,Bien,Muy bien,Si,No,4, ,-1,Centro,6,0.9739,0.0805582482290875,SETIEMBRE 2021
355,355,355,355,157380831,NSE D,NSE D,NSE D/E,69,De 40 a más años,SI,Hombre,15,Lima,150112,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,1,1,Aprueba,NS/NP,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Muy bien,Bien,Bien,Muy bien,Si,Si,4, ,-1,Izquierda,5,1.2031,0.09951702273787368,SETIEMBRE 2021
356,356,356,356,157380861,NSE B2,NSE B,NSE A/B,34,De 25 a 39 años,SI,Hombre,16,Maynas,160112,Selva,8,2,-1,-1,3,1,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Regular,Si,Si,4, ,-1,Izquierda,1,0.9555,0.07903625236974342,SETIEMBRE 2021
357,357,357,357,157381041,NSE D,NSE D,NSE D/E,32,De 25 a 39 años,SI,Hombre,5,Huamanga,50104,Sur,7,2,-1,-1,2,2,Peru urbano,1,3,1,Aprueba,Aprueba,NS/NP,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Bien,Muy bien,Bien,Regular,Bien,Si,No,4, ,-1,Derecha,10,0.9555,0.07903625236974342,SETIEMBRE 2021
358,358,358,358,157381125,NSE E,NSE E,NSE D/E,30,De 25 a 39 años,SI,Hombre,6,Cutervo,60614,Norte,5,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Regular,Muy bien,Bien,Bien,Bien,Si,No,4, ,-1,Centro,5,1.0829,0.08957441935237587,SETIEMBRE 2021
359,359,359,359,157381661,NSE E,NSE E,NSE D/E,44,De 40 a más años,SI,Mujer,15,Cañete,150501,Centro,3,2,-1,-1,1,4,Peru rural,2,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Regular,Si,Si,99, ,-1,Centro,5,1.1543,0.0954804250239611,SETIEMBRE 2021
360,360,360,360,157381793,NSE C2,NSE C,NSE C,59,De 40 a más años,SI,Hombre,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,4,2,Aprueba,NS/NP,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Bien,Bien,Muy bien,Muy bien,Si,No,3, ,-1,Izquierda,1,1.3546,0.1120486734275818,SETIEMBRE 2021
361,361,361,361,157382057,NSE B1,NSE B,NSE A/B,66,De 40 a más años,SI,Hombre,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Mal,Muy mal,Mal,Mal,Regular,Si,Si,4, ,-1,Derecha,1,0.8078,0.06681892691185633,SETIEMBRE 2021
362,362,362,362,157382283,NSE E,NSE E,NSE D/E,49,De 40 a más años,SI,Hombre,10,Leoncio Prado,100605,Selva,8,2,-1,-1,3,4,Peru rural,2,2,1,NS/NP,Desaprueba,Aprueba,NS/NP,Aprueba,NS/NP,Desaprueba,Desaprueba,Nada,Poco,Nada,Nada,Mal,Muy mal,Mal,Mal,Muy mal,Regular,Si,Si,16,EL PUEBLO,16,Derecha,1,1.1326,0.0936854625159303,SETIEMBRE 2021
363,363,363,363,157382324,NSE E,NSE E,NSE D/E,32,De 25 a 39 años,SI,Mujer,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Mucho,Poco,Mucho,Muy bien,Bien,Muy bien,Muy bien,Muy bien,Muy bien,NS/NP,No,99, ,-1,Derecha,3,0.7637,0.06317109987940664,SETIEMBRE 2021
364,364,364,364,157382386,NSE C2,NSE C,NSE C,39,De 25 a 39 años,SI,Mujer,14,Chiclayo,140101,Norte,2,2,-1,-1,1,1,Peru urbano,1,3,1,NS/NP,NS/NP,NS/NP,Aprueba,Aprueba,NS/NP,NS/NP,NS/NP,Mucho,NS/NP,Mucho,Mucho,NS/NP,Muy bien,Bien,Regular,NS/NP,Muy bien,Si,No,99, ,-1,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
365,365,365,365,157382408,NSE C1,NSE C,NSE C,39,De 25 a 39 años,SI,Hombre,8,Canchis,80604,Sur,7,2,-1,-1,2,4,Peru urbano,1,1,1,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Poco,Poco,Regular,Mal,Regular,Bien,Regular,Mal,No,No,4, ,-1,Centro,6,0.9555,0.07903625236974342,SETIEMBRE 2021
366,366,366,366,157382470,NSE B2,NSE B,NSE A/B,33,De 25 a 39 años,SI,Mujer,22,Rioja,220803,Selva,8,2,-1,-1,3,4,Peru urbano,1,2,1,Aprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Algo,Mucho,Algo,Mucho,Bien,Bien,Regular,Mal,Bien,Mal,No,Si,4, ,-1,Derecha,1,0.9739,0.0805582482290875,SETIEMBRE 2021
367,367,367,367,157382646,NSE B1,NSE B,NSE A/B,52,De 40 a más años,SI,Hombre,15,Lima,150121,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,8,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Nada,Algo,Nada,Nada,Muy mal,Mal,Regular,Mal,Mal,Regular,Si,Si,98, ,-1,Izquierda,2,0.8078,0.06681892691185633,SETIEMBRE 2021
368,368,368,368,157382697,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Mujer,9,Angaraes,90309,Centro,6,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Poco,Mucho,Bien,Bien,Regular,Bien,Bien,Regular,Si,No,4, ,-1,Centro,4,1.1543,0.0954804250239611,SETIEMBRE 2021
369,369,369,369,157382840,NSE D,NSE D,NSE D/E,55,De 40 a más años,SI,Hombre,6,Contumazá,60507,Norte,5,2,-1,-1,2,4,Peru rural,2,7,2,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Regular,Regular,Bien,Regular,Regular,Si,No,98, ,-1,Centro,8,1.1326,0.0936854625159303,SETIEMBRE 2021
370,370,370,370,157383060,NSE E,NSE E,NSE D/E,65,De 40 a más años,SI,Hombre,12,Huancayo,120114,Centro,6,2,-1,-1,2,4,Peru rural,2,2,1,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Algo,Mucho,Poco,Mucho,Regular,Regular,Regular,Regular,Regular,Regular,Si,NS/NP,4, ,-1,Derecha,10,1.1326,0.0936854625159303,SETIEMBRE 2021
